creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500834,20139,1031,CrispBox,CrispBox Outlet,ecommerce,playable,fr,testimonial,security,Watch now,New collection drop,Free shipping over $25,pink,trustworthy,purchase,product-focus,18-24,Both,2026-02-03,assets/creative_500834.png,stable,0.7868070953436807,strong_candidate,Keep,71.0,0.9223946784922394,1.0,1.0,1.0,1.0,12.0,0.7105263157894737,1.0,1.0,0.7737654320987654,2.7550650554493825,0.6480901235503097,0.008303893820342,0.0780465330568993,23776.64,2613834,65506.19,,0,-0.6940013399873293,-0.0211301526136996,True,False,0.9672949002217295,0.623059866962306,0.802660753880266,0.35698447893569846,0.9578713968957872,0.3820433378214525,0.34399706279839276,0.16929012345679006
500658,20109,1001,VantaStyle,VantaStyle Outlet,ecommerce,rewarded_video,en,discount,security,Watch now,New collection drop,Shop bestsellers now,pink,urgent,purchase,discount,18-24,Android,2026-01-04,assets/creative_500658.png,stable,0.7793237250554323,strong_candidate,Keep,78.0,0.9146341463414634,1.0,1.0,2.0,0.9925925925925926,39.0,0.7625,1.0,1.0,0.7595679012345679,2.945526376622366,0.5764676826522163,0.0078200862958174,0.0737162814891877,25825.71,3441650,76070.31,,0,-0.775416347787136,0.0183695468845099,True,False,0.9600886917960089,0.6441241685144125,0.770509977827051,0.3325942350332594,0.9379157427937915,0.13684768436647454,0.2723746219002993,0.1811728395061727
500118,20019,1019,ZenDrop,ZenDrop Market,ecommerce,native,en,discount,new collection,Book now,Limited stock,Shop bestsellers now,black,adventurous,purchase,product-focus,45-54,Both,2026-01-20,assets/creative_500118.png,fatigued,0.7254434589800443,not_top,Review,136.0,0.8503325942350333,1.0,1.0,3.0,0.9851851851851852,28.0,0.8937007874015748,1.0,1.0,0.6901234567901234,3.033275687332677,0.4817941851672904,0.0066250112600624,0.0727235269880511,22684.43,3663390,68808.13,15.0,1,-0.7943636432651946,-0.0531569927501837,True,False,0.8835920177383592,0.655210643015521,0.6674057649667405,0.32483370288248337,0.844789356984479,0.8150709298506986,0.17770112441537345,0.2839506172839506
500439,20073,1001,VantaStyle,VantaStyle Club,ecommerce,rewarded_video,en,celebrity,free rewards,Install now,Your next favorite pick,Shop bestsellers now,blue,calm,purchase,discount,45-54,Android,2026-01-17,assets/creative_500439.png,fatigued,0.6906319290465632,not_top,Review,185.0,0.7960088691796009,1.0,1.0,4.0,0.9777777777777777,86.0,0.46875,2.0,0.9090909090909091,0.6722222222222222,2.4501101528629,0.4827876923108596,0.0069417458488236,0.0695484540668792,29309.27,3885766,71810.94,11.0,1,-0.7962064089468216,-0.0054489765585187,True,False,0.8536585365853658,0.565410199556541,0.6685144124168514,0.30155210643015523,0.8791574279379157,0.6519063528841749,0.17869463155894266,0.093827160493827
501015,20169,1025,LuxShelf,LuxShelf Shop,ecommerce,rewarded_video,it,discount,limited offer,Try for free,Up to 40% off,Shop bestsellers now,orange,calm,purchase,product-focus,35-44,Both,2026-01-19,assets/creative_501015.png,fatigued,0.6860864745011086,not_top,Review,194.0,0.7860310421286031,1.0,1.0,5.0,0.9703703703703703,90.0,0.44375,3.0,0.8181818181818182,0.6608024691358024,2.4973672058446845,0.4767081405656602,0.0066250655582729,0.0719552337063857,33652.46,4585615,84042.55,11.0,1,-0.8338570278555166,0.2643572829651395,True,False,0.8381374722838137,0.5809312638580931,0.6574279379157428,0.3181818181818182,0.8458980044345898,0.3918625173896193,0.17261507981374324,0.08240740740740726
500119,20019,1019,ZenDrop,ZenDrop Market,ecommerce,interstitial,en,discount,late-night,Try for free,Your next favorite pick,Only this weekend,red,urgent,purchase,product-focus,45-54,Both,2026-01-20,assets/creative_500119.png,stable,0.6802106430155211,not_top,Review,206.0,0.7727272727272727,2.0,0.5,6.0,0.9629629629629629,49.0,0.8309859154929577,1.0,1.0,0.6796296296296296,2.347871612598087,0.474960718440944,0.0078356463702186,0.0606153846153846,22538.66,2903398,52917.88,,0,-0.7566811643612659,-0.3667975014531939,True,False,0.8680709534368071,0.5343680709534369,0.6541019955654102,0.21618625277161863,0.9390243902439024,0.12966685511610843,0.17086765768902706,0.1777777777777777
500044,20007,1007,ThreadMark,ThreadMark Shop,ecommerce,native,en,product-focus,free shipping,Claim reward,Flash sale live,Shop bestsellers now,purple,playful,purchase,ugc,45-54,Both,2026-01-01,assets/creative_500044.png,stable,0.6509977827050999,not_top,Review,246.0,0.7283813747228381,1.0,1.0,7.0,0.9555555555555556,57.0,0.7795275590551181,2.0,0.9803921568627451,0.649074074074074,2.467511005844395,0.4262597010428515,0.0071947564488793,0.0592458833139859,21663.49,3232771,53454.9,,0,-0.7239713551023332,0.0408334902403815,True,False,0.8181818181818182,0.5720620842572062,0.5798226164079823,0.1951219512195122,0.9046563192904656,0.06582461881942026,0.12216664029093455,0.2429012345679012
500155,20025,1025,LuxShelf,LuxShelf Market,ecommerce,interstitial,en,ugc,limited offer,Start now,Your next favorite pick,Shop bestsellers now,beige,calm,purchase,ugc,45-54,Both,2026-01-17,assets/creative_500155.png,stable,0.6095343680709535,not_top,Review,308.0,0.6596452328159645,1.0,1.0,8.0,0.9481481481481482,84.0,0.7077464788732394,2.0,0.96875,0.6126543209876544,2.088866582123336,0.4478016128919959,0.0069009819754354,0.0648895497026338,22584.08,2728887,47175.13,,0,-0.7287313095719402,-0.1130948392716326,True,False,0.7549889135254989,0.4523281596452328,0.6197339246119734,0.26718403547671843,0.8758314855875832,0.18523434322759513,0.14370855214007894,0.1108024691358025
500298,20049,1013,BoltCart,BoltCart Market,ecommerce,native,ja,ugc,discover,Book now,New collection drop,Shop bestsellers now,beige,playful,purchase,discount,45-54,iOS,2026-01-15,assets/creative_500298.png,stable,0.5913525498891352,not_top,Review,338.0,0.6263858093126385,1.0,1.0,9.0,0.9407407407407408,85.0,0.6692913385826772,3.0,0.9607843137254902,0.5737654320987654,2.3625016779590364,0.4229395849675464,0.0058679238069982,0.0720765297707405,28308.2,4132978,66878.17,,0,-0.8120783260237999,-0.0913457250544215,True,False,0.6829268292682927,0.541019955654102,0.573170731707317,0.3203991130820399,0.7250554323725056,0.5798845118303435,0.11884652421562947,0.16759259259259257
501054,20175,1031,CrispBox,CrispBox Shop,ecommerce,native,ja,testimonial,2-for-1,Claim reward,Up to 40% off,Only this weekend,purple,adventurous,purchase,ugc,45-54,Both,2026-01-16,assets/creative_501054.png,stable,0.5899113082039913,not_top,Review,341.0,0.623059866962306,1.0,1.0,10.0,0.9333333333333333,88.0,0.65748031496063,4.0,0.9411764705882353,0.5598765432098766,2.7641656358905484,0.4000729081497521,0.0054823240951639,0.0729750560538116,29581.27,5206551,81767.53,,0,-0.7904663120451593,0.0424133106709678,True,False,0.6574279379157428,0.6241685144124168,0.5288248337028825,0.328159645232816,0.6463414634146342,0.377711449039019,0.09597984739783516,0.15370370370370373
